user_id,group,visit_date,conversion,product_category,product_id,product_name,quantity,discount,total_value,payment_method,shipping_method,region,customer_age,customer_gender,device,session_duration,coupon_used,browser,referral_source,conversion_str,price_knn
181,a,2022-01-04,1,beauty,1421,mascara,1,0.1,23.44,paypal,same_day,east,19.0,m,mobile,27,yes,edge,email,yes,26.04
182,a,2022-01-28,0,electronics,1814,smartphone,0,0.29,0.0,no_conversion,no_conversion,central,50.0,m,tablet,24,no_conversion,firefox,organic,no,451.51
183,b,2022-02-28,0,sports,1056,gym_bag,0,0.27,0.0,no_conversion,no_conversion,west,29.0,m,mobile,5,no_conversion,safari,organic,no,248.73
184,b,2022-01-27,0,sports,1561,football,0,0.28,0.0,no_conversion,no_conversion,south,39.0,m,tablet,10,no_conversion,safari,social,no,101.86
185,a,2022-03-10,0,electronics,1070,smartphone,0,0.25,0.0,no_conversion,no_conversion,east,30.0,m,mobile,6,no_conversion,edge,organic,no,372.1
186,b,2022-01-25,0,beauty,1910,mascara,0,0.11,0.0,no_conversion,no_conversion,north,27.0,f,tablet,28,no_conversion,other,social,no,125.55
187,b,2022-01-03,1,electronics,1913,smartphone,3,0.27,2167.38,credit_card,standard,north,34.0,m,mobile,10,yes,safari,organic,yes,989.67
188,b,2022-03-09,0,toys,1593,board_game,0,0.29,0.0,no_conversion,no_conversion,north,60.0,m,desktop,11,no_conversion,edge,organic,no,57.9
189,b,2022-01-25,0,fashhion,1371,jeans,0,0.11,0.0,no_conversion,no_conversion,west,22.0,m,mobile,26,no_conversion,chrome,social,no,70.05
190,a,2022-01-20,1,books,1616,mystery,2,0.08,42.21,paypal,standard,south,26.0,m,mobile,24,no,other,organic,yes,184.57213775510203
191,a,2022-02-03,0,sports,1599,gym_bag,0,0.16,0.0,no_conversion,no_conversion,south,30.0,m,desktop,6,no_conversion,safari,paid,no,75.94
192,b,2022-01-26,0,books,1513,biography,0,0.06,0.0,no_conversion,no_conversion,south,69.0,f,mobile,10,no_conversion,edge,organic,no,39.28
193,b,2022-01-05,0,fashhion,1871,sneakers,0,0.01,0.0,no_conversion,no_conversion,east,40.0,other,desktop,14,no_conversion,edge,email,no,159.23
194,b,2022-03-02,0,toys,1083,doll,0,0.28,0.0,no_conversion,no_conversion,west,47.0,f,tablet,20,no_conversion,chrome,social,no,88.14
195,a,2022-01-09,0,toys,1993,puzzle,0,0.28,0.0,no_conversion,no_conversion,north,60.0,f,desktop,3,no_conversion,chrome,social,no,7.53
196,a,2022-02-19,0,sports,1042,tennis_racket,0,0.05,0.0,no_conversion,no_conversion,east,21.0,m,desktop,7,no_conversion,other,paid,no,181.73
197,b,2022-01-06,1,sports,1665,gym_bag,5,0.12,386.54,bank_transfer,express,south,38.0,m,tablet,29,yes,safari,email,yes,87.85
198,b,2022-03-24,1,toys,1838,action_figure,2,0.25,56.07,bank_transfer,standard,north,60.0,m,desktop,2,no,edge,organic,yes,37.38
199,b,2022-03-01,0,home,1933,sofa,0,0.1502244897959184,0.0,no_conversion,no_conversion,west,26.0,f,desktop,7,no_conversion,other,paid,no,403.23
200,b,2022-02-13,0,books,1605,novel,0,0.12,0.0,no_conversion,no_conversion,central,24.0,m,tablet,17,no_conversion,other,organic,no,13.64
201,b,2022-01-11,0,fashhion,1809,t-shirt,0,0.22,0.0,no_conversion,no_conversion,south,33.0,f,mobile,13,no_conversion,chrome,paid,no,134.9
202,a,2022-03-07,0,books,1132,novel,0,0.27,0.0,no_conversion,no_conversion,south,40.0,m,mobile,26,no_conversion,edge,social,no,34.46
203,a,2022-02-16,1,fashhion,1394,dress,2,0.28,276.11,credit_card,express,south,40.0,m,desktop,21,no,firefox,email,yes,191.74
204,b,2022-03-14,0,home,1064,chair,0,0.11,0.0,no_conversion,no_conversion,south,48.0,other,mobile,9,no_conversion,chrome,social,no,398.82
205,b,2022-03-26,0,beauty,1289,lipstick,0,0.05,0.0,no_conversion,no_conversion,north,22.0,f,mobile,13,no_conversion,edge,paid,no,122.51
206,a,2022-03-29,0,fashhion,1375,dress,0,0.27,0.0,no_conversion,no_conversion,west,23.0,f,desktop,15,no_conversion,other,organic,no,115.69
207,a,2022-03-27,0,books,1768,science_fiction,0,0.03,0.0,no_conversion,no_conversion,east,68.0,f,tablet,13,no_conversion,other,email,no,13.41
208,b,2022-01-03,0,electronics,1466,camera,0,0.22,0.0,no_conversion,no_conversion,north,18.0,f,mobile,17,no_conversion,safari,organic,no,184.57213775510203
209,a,2022-03-17,0,toys,1897,board_game,0,0.04,0.0,no_conversion,no_conversion,west,65.0,f,desktop,8,no_conversion,firefox,social,no,57.2
210,a,2022-01-30,0,toys,1212,board_game,0,0.12,0.0,no_conversion,no_conversion,east,45.0,f,tablet,9,no_conversion,chrome,organic,no,69.45
211,b,2022-03-31,0,home,1147,chair,0,0.12,0.0,no_conversion,no_conversion,south,35.0,m,mobile,9,no_conversion,safari,paid,no,323.47
212,b,2022-01-21,0,fashhion,1572,dress,0,0.05,0.0,no_conversion,no_conversion,west,41.0,f,tablet,8,no_conversion,safari,email,no,90.92
213,b,2022-01-28,0,beauty,1470,perfume,0,0.28,0.0,no_conversion,no_conversion,south,30.0,f,desktop,16,no_conversion,firefox,email,no,47.14
214,a,2022-03-31,0,fashhion,1148,jeans,0,0.0,0.0,no_conversion,no_conversion,west,50.0,m,tablet,20,no_conversion,chrome,email,no,50.28
215,b,2022-03-03,0,toys,1087,board_game,0,0.27,0.0,no_conversion,no_conversion,central,27.0,f,tablet,30,no_conversion,chrome,paid,no,70.92
216,a,2022-02-02,0,sports,1323,tennis_racket,0,0.27,0.0,no_conversion,no_conversion,south,24.0,other,desktop,30,no_conversion,other,organic,no,204.26
217,a,2022-03-26,0,electronics,1894,headphones,0,0.1,0.0,no_conversion,no_conversion,south,54.0,f,mobile,7,no_conversion,chrome,email,no,749.9
218,b,2022-02-04,0,home,1395,table,0,0.21,0.0,no_conversion,no_conversion,south,49.0,m,mobile,17,no_conversion,safari,social,no,217.64
219,b,2022-02-21,0,sports,1789,football,0,0.08,0.0,no_conversion,no_conversion,north,62.0,m,tablet,7,no_conversion,other,social,no,100.85
220,b,2022-02-03,1,books,1403,mystery,4,0.23,120.71,cash_on_delivery,express,east,39.0,f,tablet,6,yes,chrome,social,yes,39.19
221,b,2022-02-10,1,beauty,1081,lotion,1,0.17,98.2,paypal,standard,south,33.0,f,tablet,5,yes,firefox,social,yes,118.31
222,b,2022-02-20,0,sports,1640,running_shoes,0,0.09,0.0,no_conversion,no_conversion,south,41.0,m,tablet,17,no_conversion,safari,social,no,153.02
223,a,2022-02-16,1,books,1285,novel,3,0.12,85.91,paypal,standard,north,69.0,f,mobile,8,no,edge,paid,yes,32.54
224,a,2022-03-23,0,sports,1381,football,0,0.21,0.0,no_conversion,no_conversion,north,31.0,m,desktop,26,no_conversion,firefox,organic,no,130.85
225,a,2022-02-27,0,beauty,1864,lotion,0,0.27,0.0,no_conversion,no_conversion,central,28.0,f,desktop,1,no_conversion,firefox,paid,no,108.27
226,a,2022-03-16,0,sports,1791,running_shoes,0,0.04,0.0,no_conversion,no_conversion,west,36.0,m,desktop,16,no_conversion,chrome,social,no,255.64
227,b,2022-02-26,0,home,1269,sofa,0,0.17,0.0,no_conversion,no_conversion,south,40.0,m,tablet,17,no_conversion,other,social,no,359.7
228,a,2022-01-23,0,toys,1291,board_game,0,0.08,0.0,no_conversion,no_conversion,west,51.0,f,tablet,30,no_conversion,other,email,no,53.7
229,b,2022-02-17,0,fashhion,1452,dress,0,0.24,0.0,no_conversion,no_conversion,north,57.0,m,desktop,3,no_conversion,safari,email,no,102.56
230,b,2022-01-22,0,sports,1714,gym_bag,0,0.02,0.0,no_conversion,no_conversion,north,30.0,m,mobile,13,no_conversion,chrome,organic,no,203.43
231,b,2022-01-17,0,home,1023,chair,0,0.21,0.0,no_conversion,no_conversion,central,56.0,m,desktop,8,no_conversion,other,organic,no,355.91
232,b,2022-03-10,0,fashhion,1955,dress,0,0.1502244897959184,0.0,no_conversion,no_conversion,east,61.0,m,mobile,16,no_conversion,edge,organic,no,120.57
233,b,2022-01-11,1,books,1862,science_fiction,1,0.18,27.16,bank_transfer,express,north,45.0,m,tablet,24,no,chrome,paid,yes,33.12
234,a,2022-01-15,0,fashhion,1310,t-shirt,0,0.25,0.0,no_conversion,no_conversion,south,57.0,other,desktop,30,no_conversion,chrome,email,no,37.39
235,a,2022-02-04,0,books,1460,novel,0,0.23,0.0,no_conversion,no_conversion,central,33.0,f,desktop,7,no_conversion,other,organic,no,47.83
236,b,2022-02-02,0,sports,1207,gym_bag,0,0.23,0.0,no_conversion,no_conversion,east,67.0,f,tablet,21,no_conversion,firefox,email,no,243.51
237,a,2022-03-25,0,home,1791,table,0,0.16,0.0,no_conversion,no_conversion,central,68.0,f,mobile,15,no_conversion,chrome,email,no,218.27
238,a,2022-01-16,0,toys,1716,action_figure,0,0.27,0.0,no_conversion,no_conversion,north,45.0,m,desktop,24,no_conversion,firefox,email,no,58.47
239,b,2022-02-03,0,sports,1663,tennis_racket,0,0.18,0.0,no_conversion,no_conversion,east,21.0,m,desktop,2,no_conversion,safari,email,no,42.78
240,a,2022-03-07,0,books,1437,mystery,0,0.28,0.0,no_conversion,no_conversion,west,45.0,m,mobile,24,no_conversion,safari,email,no,6.86
241,b,2022-02-09,0,beauty,1537,mascara,0,0.16,0.0,no_conversion,no_conversion,east,29.0,f,desktop,28,no_conversion,other,email,no,45.11
242,b,2022-01-28,0,fashhion,1705,t-shirt,0,0.15,0.0,no_conversion,no_conversion,south,33.0,f,desktop,27,no_conversion,safari,paid,no,144.15
243,b,2022-02-16,0,sports,1335,running_shoes,0,0.07,0.0,no_conversion,no_conversion,west,70.0,m,tablet,2,no_conversion,other,social,no,260.08
244,a,2022-02-08,0,books,1421,novel,0,0.16,0.0,no_conversion,no_conversion,west,66.0,m,mobile,10,no_conversion,other,email,no,30.16
245,a,2022-03-11,0,fashhion,1749,t-shirt,0,0.04,0.0,no_conversion,no_conversion,south,53.0,f,desktop,5,no_conversion,firefox,paid,no,115.78
246,b,2022-03-14,0,books,1320,novel,0,0.26,0.0,no_conversion,no_conversion,west,37.0,f,desktop,27,no_conversion,firefox,organic,no,23.1
247,a,2022-01-20,0,home,1496,sofa,0,0.2,0.0,no_conversion,no_conversion,north,43.0,f,tablet,29,no_conversion,safari,paid,no,122.72
248,b,2022-01-01,1,electronics,1586,laptop,1,0.3,206.28,credit_card,express,east,43.0,m,desktop,4,no,firefox,paid,yes,294.68
249,b,2022-03-13,1,sports,1946,gym_bag,2,0.03,456.64,cash_on_delivery,standard,east,39.0,f,tablet,15,no,chrome,paid,yes,235.38
250,b,2022-03-28,1,toys,1162,board_game,4,0.07,346.37,bank_transfer,express,south,26.0,m,desktop,13,yes,edge,email,yes,93.11
251,a,2022-03-04,0,sports,1810,tennis_racket,0,0.26,0.0,no_conversion,no_conversion,north,22.0,f,tablet,17,no_conversion,chrome,organic,no,153.74
252,a,2022-03-08,0,fashhion,1540,sneakers,0,0.12,0.0,no_conversion,no_conversion,west,34.0,f,mobile,21,no_conversion,chrome,paid,no,138.7
253,b,2022-01-04,0,home,1164,chair,0,0.14,0.0,no_conversion,no_conversion,east,42.0,f,mobile,23,no_conversion,other,organic,no,461.51
254,a,2022-02-27,0,books,1848,science_fiction,0,0.26,0.0,no_conversion,no_conversion,east,51.0,m,desktop,1,no_conversion,edge,paid,no,9.06
255,a,2022-01-25,0,beauty,1697,mascara,0,0.16,0.0,no_conversion,no_conversion,east,19.0,m,desktop,18,no_conversion,other,email,no,117.87
256,b,2022-02-16,0,toys,1565,board_game,0,0.06,0.0,no_conversion,no_conversion,east,70.0,m,tablet,28,no_conversion,firefox,paid,no,63.6
257,b,2022-02-07,1,home,1294,table,1,0.27,233.15,cash_on_delivery,express,central,24.0,m,tablet,15,yes,firefox,paid,yes,319.39
258,b,2022-01-15,0,sports,1041,tennis_racket,0,0.01,0.0,no_conversion,no_conversion,south,53.0,f,mobile,14,no_conversion,edge,organic,no,108.99
259,b,2022-03-04,1,beauty,1923,mascara,5,0.27,385.99,credit_card,same_day,west,30.0,f,desktop,9,yes,safari,organic,yes,105.75
260,a,2022-01-21,0,home,1284,lamp,0,0.02,0.0,no_conversion,no_conversion,west,42.0,m,tablet,12,no_conversion,firefox,organic,no,407.66
261,b,2022-02-26,0,electronics,1938,headphones,0,0.2,0.0,no_conversion,no_conversion,south,47.0,m,mobile,5,no_conversion,chrome,social,no,290.29
262,b,2022-02-22,0,toys,1386,board_game,0,0.02,0.0,no_conversion,no_conversion,north,47.0,m,mobile,30,no_conversion,edge,organic,no,55.68
263,a,2022-02-15,0,fashhion,1137,dress,0,0.21,0.0,no_conversion,no_conversion,south,28.0,f,tablet,29,no_conversion,edge,paid,no,38.23
264,b,2022-01-14,0,home,1186,sofa,0,0.01,0.0,no_conversion,no_conversion,east,48.0,other,desktop,23,no_conversion,firefox,social,no,442.66
265,b,2022-03-17,0,home,1909,sofa,0,0.25,0.0,no_conversion,no_conversion,east,20.0,m,mobile,2,no_conversion,firefox,organic,no,278.44
266,b,2022-01-17,0,electronics,1715,smartphone,0,0.14,0.0,no_conversion,no_conversion,south,19.0,m,tablet,23,no_conversion,other,email,no,846.37
267,b,2022-02-08,0,sports,1430,tennis_racket,0,0.03,0.0,no_conversion,no_conversion,south,65.0,f,mobile,23,no_conversion,other,organic,no,129.38
268,b,2022-01-09,1,books,1553,science_fiction,5,0.21,41.99,credit_card,same_day,west,20.0,f,desktop,7,no,chrome,email,yes,10.63
269,a,2022-03-18,0,books,1861,mystery,0,0.15,0.0,no_conversion,no_conversion,west,32.0,m,tablet,21,no_conversion,edge,social,no,6.87
270,a,2022-03-20,1,toys,1415,puzzle,1,0.06,29.84,credit_card,same_day,central,34.0,f,desktop,9,no,safari,email,yes,31.74
271,b,2022-03-23,0,toys,1799,puzzle,0,0.0,0.0,no_conversion,no_conversion,central,65.0,other,desktop,18,no_conversion,safari,social,no,28.2
272,b,2022-01-06,0,fashhion,1425,jeans,0,0.13,0.0,no_conversion,no_conversion,east,69.0,f,mobile,4,no_conversion,edge,email,no,120.86
273,b,2022-01-23,0,home,1415,chair,0,0.03,0.0,no_conversion,no_conversion,central,24.0,f,desktop,2,no_conversion,chrome,organic,no,59.78
274,b,2022-02-28,0,beauty,1025,lipstick,0,0.03,0.0,no_conversion,no_conversion,central,65.0,m,mobile,24,no_conversion,other,social,no,82.88
275,b,2022-02-15,0,home,1370,sofa,0,0.08,0.0,no_conversion,no_conversion,north,22.0,f,tablet,28,no_conversion,other,paid,no,226.3
276,b,2022-02-07,0,books,1384,science_fiction,0,0.19,0.0,no_conversion,no_conversion,south,51.0,m,tablet,27,no_conversion,other,paid,no,30.97
277,b,2022-01-14,0,fashhion,1055,dress,0,0.16,0.0,no_conversion,no_conversion,west,50.0,m,mobile,1,no_conversion,safari,paid,no,146.44
278,b,2022-03-13,0,home,1252,lamp,0,0.02,0.0,no_conversion,no_conversion,central,62.0,m,mobile,25,no_conversion,safari,organic,no,335.34
279,b,2022-03-03,0,electronics,1633,laptop,0,0.29,0.0,no_conversion,no_conversion,west,33.0,m,mobile,12,no_conversion,chrome,paid,no,987.72
280,b,2022-02-04,0,books,1105,biography,0,0.27,0.0,no_conversion,no_conversion,central,54.0,m,desktop,13,no_conversion,safari,social,no,11.22
281,b,2022-01-19,0,home,1129,sofa,0,0.08,0.0,no_conversion,no_conversion,central,20.0,f,tablet,14,no_conversion,firefox,paid,no,243.38
282,a,2022-01-30,0,home,1848,sofa,0,0.04,0.0,no_conversion,no_conversion,east,64.0,f,tablet,5,no_conversion,safari,social,no,241.17
283,a,2022-03-19,0,books,1669,novel,0,0.28,0.0,no_conversion,no_conversion,north,65.0,f,desktop,27,no_conversion,other,paid,no,23.77
284,a,2022-03-25,0,beauty,1375,lipstick,0,0.14,0.0,no_conversion,no_conversion,south,60.0,m,mobile,28,no_conversion,chrome,email,no,184.57213775510203
285,b,2022-01-25,0,books,1742,biography,0,0.09,0.0,no_conversion,no_conversion,south,68.0,m,tablet,3,no_conversion,edge,social,no,27.04
286,a,2022-02-09,0,electronics,1966,camera,0,0.15,0.0,no_conversion,no_conversion,east,67.0,f,desktop,28,no_conversion,edge,paid,no,613.95
287,a,2022-03-29,0,electronics,1307,headphones,0,0.23,0.0,no_conversion,no_conversion,east,38.0,m,mobile,27,no_conversion,chrome,paid,no,545.88
288,b,2022-01-14,0,home,1090,sofa,0,0.05,0.0,no_conversion,no_conversion,south,58.0,other,tablet,4,no_conversion,firefox,paid,no,496.26
289,a,2022-01-26,0,toys,1392,doll,0,0.23,0.0,no_conversion,no_conversion,south,25.0,m,mobile,17,no_conversion,edge,social,no,93.12
290,b,2022-03-28,0,beauty,1533,mascara,0,0.22,0.0,no_conversion,no_conversion,north,39.0,f,desktop,19,no_conversion,other,social,no,53.08
291,a,2022-01-22,1,home,1801,lamp,2,0.16,168.37,bank_transfer,same_day,central,68.0,m,tablet,11,yes,edge,paid,yes,100.22
292,a,2022-02-17,0,books,1109,mystery,0,0.26,0.0,no_conversion,no_conversion,north,22.0,f,mobile,8,no_conversion,edge,email,no,42.79
293,b,2022-03-24,0,home,1560,sofa,0,0.04,0.0,no_conversion,no_conversion,south,34.0,f,mobile,12,no_conversion,other,social,no,498.73
294,a,2022-02-20,0,fashhion,1640,jeans,0,0.18,0.0,no_conversion,no_conversion,central,54.0,f,mobile,18,no_conversion,safari,social,no,72.67
295,a,2022-01-03,0,fashhion,1584,sneakers,0,0.13,0.0,no_conversion,no_conversion,south,31.0,other,desktop,18,no_conversion,firefox,email,no,84.4
296,b,2022-02-11,0,toys,1339,puzzle,0,0.13,0.0,no_conversion,no_conversion,north,56.0,m,mobile,9,no_conversion,other,organic,no,94.46
297,b,2022-01-19,0,beauty,1564,mascara,0,0.08,0.0,no_conversion,no_conversion,north,58.0,f,tablet,5,no_conversion,other,email,no,109.56
298,a,2022-03-14,0,sports,1978,gym_bag,0,0.1502244897959184,0.0,no_conversion,no_conversion,north,45.0,m,tablet,21,no_conversion,chrome,paid,no,109.82
299,b,2022-01-28,0,fashhion,1355,dress,0,0.03,0.0,no_conversion,no_conversion,central,48.0,f,mobile,17,no_conversion,firefox,social,no,124.59
300,a,2022-03-25,0,sports,1891,football,0,0.08,0.0,no_conversion,no_conversion,west,34.0,m,desktop,13,no_conversion,safari,social,no,284.94
301,a,2022-02-14,0,electronics,1167,headphones,0,0.08,0.0,no_conversion,no_conversion,west,52.0,f,tablet,6,no_conversion,other,social,no,849.45
302,b,2022-03-12,0,fashhion,1556,dress,0,0.22,0.0,no_conversion,no_conversion,south,57.0,f,tablet,24,no_conversion,safari,social,no,153.53
303,b,2022-03-19,0,fashhion,1451,dress,0,0.01,0.0,no_conversion,no_conversion,central,39.0,m,tablet,22,no_conversion,other,organic,no,152.66
304,b,2022-03-04,1,beauty,1904,mascara,2,0.2,55.87,credit_card,same_day,east,62.0,m,mobile,14,yes,other,social,yes,34.92
305,b,2022-03-14,0,toys,1104,doll,0,0.07,0.0,no_conversion,no_conversion,west,65.0,m,tablet,15,no_conversion,chrome,social,no,83.34
306,b,2022-01-19,1,sports,1149,tennis_racket,3,0.02,307.38,bank_transfer,express,central,70.0,f,mobile,23,yes,edge,organic,yes,184.57213775510203
307,b,2022-02-16,1,books,1145,mystery,4,0.09,170.61,bank_transfer,express,central,46.0,m,mobile,14,no,firefox,paid,yes,46.87
308,a,2022-01-14,0,fashhion,1715,dress,0,0.07,0.0,no_conversion,no_conversion,west,27.0,f,mobile,4,no_conversion,chrome,paid,no,85.64
309,b,2022-02-07,0,fashhion,1873,sneakers,0,0.17,0.0,no_conversion,no_conversion,central,35.0,f,mobile,18,no_conversion,safari,organic,no,174.38
310,a,2022-02-22,0,beauty,1298,perfume,0,0.11,0.0,no_conversion,no_conversion,central,52.0,f,mobile,1,no_conversion,other,paid,no,184.57213775510203
311,a,2022-03-02,0,beauty,1166,lotion,0,0.29,0.0,no_conversion,no_conversion,west,61.0,f,tablet,12,no_conversion,other,paid,no,82.03
312,a,2022-02-05,0,toys,1712,puzzle,0,0.29,0.0,no_conversion,no_conversion,north,33.0,m,mobile,22,no_conversion,firefox,email,no,15.15
313,a,2022-02-09,0,sports,1645,running_shoes,0,0.13,0.0,no_conversion,no_conversion,south,67.0,f,mobile,9,no_conversion,chrome,email,no,208.23
314,b,2022-03-22,0,electronics,1722,headphones,0,0.24,0.0,no_conversion,no_conversion,east,66.0,f,mobile,10,no_conversion,chrome,email,no,868.86
315,b,2022-01-30,0,books,1047,biography,0,0.0,0.0,no_conversion,no_conversion,south,24.0,other,mobile,21,no_conversion,safari,organic,no,37.33
316,b,2022-01-09,1,toys,1637,action_figure,2,0.16,91.91,paypal,same_day,north,47.0,f,mobile,28,no,chrome,social,yes,54.71
317,a,2022-03-05,0,electronics,1238,smartphone,0,0.22,0.0,no_conversion,no_conversion,north,36.0,f,mobile,18,no_conversion,chrome,organic,no,236.09
318,a,2022-02-02,0,home,1006,lamp,0,0.07,0.0,no_conversion,no_conversion,central,40.0,m,tablet,17,no_conversion,edge,organic,no,470.05
319,a,2022-02-21,0,fashhion,1463,dress,0,0.02,0.0,no_conversion,no_conversion,south,25.0,f,mobile,19,no_conversion,firefox,organic,no,146.99
320,a,2022-03-30,1,sports,1452,gym_bag,3,0.05,659.43,bank_transfer,standard,north,34.0,f,mobile,4,no,chrome,organic,yes,231.38
321,b,2022-01-14,0,toys,1783,doll,0,0.1502244897959184,0.0,no_conversion,no_conversion,south,38.0,f,tablet,16,no_conversion,safari,email,no,80.49
322,b,2022-03-16,0,fashhion,1896,sneakers,0,0.15,0.0,no_conversion,no_conversion,north,43.0,f,tablet,7,no_conversion,other,organic,no,154.59
323,b,2022-02-22,0,sports,1370,tennis_racket,0,0.11,0.0,no_conversion,no_conversion,east,45.0,m,desktop,9,no_conversion,chrome,email,no,149.1
324,a,2022-02-28,0,sports,1548,running_shoes,0,0.13,0.0,no_conversion,no_conversion,north,56.0,other,tablet,8,no_conversion,chrome,social,no,228.08
325,b,2022-03-19,0,sports,1486,running_shoes,0,0.14,0.0,no_conversion,no_conversion,south,50.0,other,tablet,25,no_conversion,other,paid,no,198.76
326,b,2022-02-10,1,fashhion,1210,sneakers,5,0.23,668.82,bank_transfer,same_day,central,57.0,m,mobile,7,yes,edge,email,yes,173.72
327,b,2022-03-09,0,toys,1164,action_figure,0,0.03,0.0,no_conversion,no_conversion,south,36.0,f,desktop,10,no_conversion,firefox,organic,no,81.23
328,b,2022-03-09,0,books,1124,mystery,0,0.23,0.0,no_conversion,no_conversion,west,46.0,m,mobile,8,no_conversion,edge,social,no,6.86
