User Id,Group,Visit Date,Conversion,Product Category,Product Id,Product Name,Quantity,Price,Discount,Total Value,Payment Method,Shipping Method,Region,Customer Age,Customer Gender,Device,Session Duration,Coupon Used,Browser,Referral Source
186,B,2022-01-25,0,BEAUTY,P1910,Mascara,0,"125,55","0,11","0,0",,,North,27.0,F,TABLET,28,,Ottttther,Social
187,B,2022-01-03,1,ELECTRONICS,P1913,Smartphone,3,"989,67","0,27","2167,38",Credit Card,Standard,North,34.0,M,Mobile,10,Yes,Safaaaaari,Organic
188,B,2022-03-09,0,TOYS,P1593,Board Game,0,"57,9","0,29","0,0",,,North,60.0,M,Desktop,11,,Eddddge,Organic
189,B,2022-01-25,0,FASHHION,P1371,Jeans,0,"70,05","0,11","0,0",,,West,22.0,M,Mobile,26,,Chrooome,Social
190,A,2022-01-20,1,BOOKS,P1616,Mystery,2,,"0,08","42,21",PayPal,Standard,South,26.0,M,Mobile,24,No,Ottttther,Organic
191,A,2022-02-03,0,SPORTS,P1599,Gym Bag,0,"75,94","0,16","0,0",,,South,30.0,M,Desktop,6,,Safaaaaari,PAID
192,B,2022-01-26,0,BOOKS,P1513,Biography,0,"39,28","0,06","0,0",,,South,69.0,F,Mobile,10,,Eddddge,Organic
193,B,2022-01-05,0,FASHHION,P1871,Sneakers,0,"159,23","0,01","0,0",,,East,40.0,Other,Desktop,14,,Eddddge,Email
194,B,2022-03-02,0,TOYS,P1083,Doll,0,"88,14","0,28","0,0",,,West,47.0,F,TABLET,20,,Chrooome,Social
195,A,2022-01-09,0,TOYS,P1993,Puzzle,0,"7,53","0,28","0,0",,,North,60.0,F,Desktop,3,,Chrooome,Social
196,A,2022-02-19,0,SPORTS,P1042,Tennis Racket,0,"181,73","0,05","0,0",,,East,21.0,M,Desktop,7,,Ottttther,PAID
197,B,2022-01-06,1,SPORTS,P1665,Gym Bag,5,"87,85","0,12","386,54",Bank Transfer,Express,South,38.0,M,TABLET,29,Yes,Safaaaaari,Email
198,B,2022-03-24,1,TOYS,P1838,Action Figure,2,"37,38","0,25","56,07",Bank Transfer,Standard,North,60.0,M,Desktop,2,No,Eddddge,Organic
199,B,2022-03-01,0,HOME,P1933,Sofa,0,"403,23",,"0,0",,,West,26.0,F,Desktop,7,,Ottttther,PAID
200,B,2022-02-13,0,BOOKS,P1605,Novel,0,"13,64","0,12","0,0",,,Central,24.0,M,TABLET,17,,Ottttther,Organic
201,B,2022-01-11,0,FASHHION,P1809,T-shirt,0,"134,9","0,22","0,0",,,South,33.0,F,Mobile,13,,Chrooome,PAID
202,A,2022-03-07,0,BOOKS,P1132,Novel,0,"34,46","0,27","0,0",,,South,40.0,M,Mobile,26,,Eddddge,Social
203,A,2022-02-16,1,FASHHION,P1394,Dress,2,"191,74","0,28","276,11",Credit Card,Express,South,40.0,M,Desktop,21,No,Firefoxxxxxx,Email
204,B,2022-03-14,0,HOME,P1064,Chair,0,"398,82","0,11","0,0",,,South,48.0,Other,Mobile,9,,Chrooome,Social
205,B,2022-03-26,0,BEAUTY,P1289,Lipstick,0,"122,51","0,05","0,0",,,North,22.0,F,Mobile,13,,Eddddge,PAID
206,A,2022-03-29,0,FASHHION,P1375,Dress,0,"115,69","0,27","0,0",,,West,23.0,F,Desktop,15,,Ottttther,Organic
207,A,2022-03-27,0,BOOKS,P1768,Science Fiction,0,"13,41","0,03","0,0",,,East,68.0,F,TABLET,13,,Ottttther,Email
208,B,2022-01-03,0,ELECTRONICS,P1466,Camera,0,,"0,22","0,0",,,North,18.0,F,Mobile,17,,Safaaaaari,Organic
209,A,2022-03-17,0,TOYS,P1897,Board Game,0,"57,2","0,04","0,0",,,West,65.0,F,Desktop,8,,Firefoxxxxxx,Social
210,A,2022-01-30,0,TOYS,P1212,Board Game,0,"69,45","0,12","0,0",,,East,45.0,F,TABLET,9,,Chrooome,Organic
211,B,2022-03-31,0,HOME,P1147,Chair,0,"323,47","0,12","0,0",,,South,35.0,M,Mobile,9,,Safaaaaari,PAID
212,B,2022-01-21,0,FASHHION,P1572,Dress,0,"90,92","0,05","0,0",,,West,41.0,F,TABLET,8,,Safaaaaari,Email
213,B,2022-01-28,0,BEAUTY,P1470,Perfume,0,"47,14","0,28","0,0",,,South,30.0,F,Desktop,16,,Firefoxxxxxx,Email
214,A,2022-03-31,0,FASHHION,P1148,Jeans,0,"50,28","0,0","0,0",,,West,50.0,M,TABLET,20,,Chrooome,Email
215,B,2022-03-03,0,TOYS,P1087,Board Game,0,"70,92","0,27","0,0",,,Central,27.0,F,TABLET,30,,Chrooome,PAID
216,A,2022-02-02,0,SPORTS,P1323,Tennis Racket,0,"204,26","0,27","0,0",,,South,24.0,Other,Desktop,30,,Ottttther,Organic
217,A,2022-03-26,0,ELECTRONICS,P1894,Headphones,0,"749,9","0,1","0,0",,,South,54.0,F,Mobile,7,,Chrooome,Email
218,B,2022-02-04,0,HOME,P1395,Table,0,"217,64","0,21","0,0",,,South,49.0,M,Mobile,17,,Safaaaaari,Social
219,B,2022-02-21,0,SPORTS,P1789,Football,0,"100,85","0,08","0,0",,,North,62.0,M,TABLET,7,,Ottttther,Social
220,B,2022-02-03,1,BOOKS,P1403,Mystery,4,"39,19","0,23","120,71",Cash on Delivery,Express,East,39.0,F,TABLET,6,Yes,Chrooome,Social
221,B,2022-02-10,1,BEAUTY,P1081,Lotion,1,"118,31","0,17","98,2",PayPal,Standard,South,33.0,F,TABLET,5,Yes,Firefoxxxxxx,Social
222,B,2022-02-20,0,SPORTS,P1640,Running Shoes,0,"153,02","0,09","0,0",,,South,41.0,M,TABLET,17,,Safaaaaari,Social
223,A,2022-02-16,1,BOOKS,P1285,Novel,3,"32,54","0,12","85,91",PayPal,Standard,North,69.0,F,Mobile,8,No,Eddddge,PAID
224,A,2022-03-23,0,SPORTS,P1381,Football,0,"130,85","0,21","0,0",,,North,31.0,M,Desktop,26,,Firefoxxxxxx,Organic
225,A,2022-02-27,0,BEAUTY,P1864,Lotion,0,"108,27","0,27","0,0",,,Central,28.0,F,Desktop,1,,Firefoxxxxxx,PAID
226,A,2022-03-16,0,SPORTS,P1791,Running Shoes,0,"255,64","0,04","0,0",,,West,36.0,M,Desktop,16,,Chrooome,Social
227,B,2022-02-26,0,HOME,P1269,Sofa,0,"359,7","0,17","0,0",,,South,40.0,M,TABLET,17,,Ottttther,Social
228,A,2022-01-23,0,TOYS,P1291,Board Game,0,"53,7","0,08","0,0",,,West,51.0,F,TABLET,30,,Ottttther,Email
229,B,2022-02-17,0,FASHHION,P1452,Dress,0,"102,56","0,24","0,0",,,North,57.0,M,Desktop,3,,Safaaaaari,Email
230,B,2022-01-22,0,SPORTS,P1714,Gym Bag,0,"203,43","0,02","0,0",,,North,30.0,M,Mobile,13,,Chrooome,Organic
231,B,2022-01-17,0,HOME,P1023,Chair,0,"355,91","0,21","0,0",,,Central,56.0,M,Desktop,8,,Ottttther,Organic
232,B,2022-03-10,0,FASHHION,P1955,Dress,0,"120,57",,"0,0",,,East,61.0,M,Mobile,16,,Eddddge,Organic
233,B,2022-01-11,1,BOOKS,P1862,Science Fiction,1,"33,12","0,18","27,16",Bank Transfer,Express,North,45.0,M,TABLET,24,No,Chrooome,PAID
234,A,2022-01-15,0,FASHHION,P1310,T-shirt,0,"37,39","0,25","0,0",,,South,57.0,Other,Desktop,30,,Chrooome,Email
235,A,2022-02-04,0,BOOKS,P1460,Novel,0,"47,83","0,23","0,0",,,Central,33.0,F,Desktop,7,,Ottttther,Organic
236,B,2022-02-02,0,SPORTS,P1207,Gym Bag,0,"243,51","0,23","0,0",,,East,67.0,F,TABLET,21,,Firefoxxxxxx,Email
237,A,2022-03-25,0,HOME,P1791,Table,0,"218,27","0,16","0,0",,,Central,68.0,F,Mobile,15,,Chrooome,Email
238,A,2022-01-16,0,TOYS,P1716,Action Figure,0,"58,47","0,27","0,0",,,North,45.0,M,Desktop,24,,Firefoxxxxxx,Email
239,B,2022-02-03,0,SPORTS,P1663,Tennis Racket,0,"42,78","0,18","0,0",,,East,21.0,M,Desktop,2,,Safaaaaari,Email
240,A,2022-03-07,0,BOOKS,P1437,Mystery,0,"6,86","0,28","0,0",,,West,45.0,M,Mobile,24,,Safaaaaari,Email
241,B,2022-02-09,0,BEAUTY,P1537,Mascara,0,"45,11","0,16","0,0",,,East,29.0,F,Desktop,28,,Ottttther,Email
242,B,2022-01-28,0,FASHHION,P1705,T-shirt,0,"144,15","0,15","0,0",,,South,33.0,F,Desktop,27,,Safaaaaari,PAID
243,B,2022-02-16,0,SPORTS,P1335,Running Shoes,0,"260,08","0,07","0,0",,,West,70.0,M,TABLET,2,,Ottttther,Social
244,A,2022-02-08,0,BOOKS,P1421,Novel,0,"30,16","0,16","0,0",,,West,66.0,M,Mobile,10,,Ottttther,Email
245,A,2022-03-11,0,FASHHION,P1749,T-shirt,0,"115,78","0,04","0,0",,,South,53.0,F,Desktop,5,,Firefoxxxxxx,PAID
246,B,2022-03-14,0,BOOKS,P1320,Novel,0,"23,1","0,26","0,0",,,West,37.0,F,Desktop,27,,Firefoxxxxxx,Organic
247,A,2022-01-20,0,HOME,P1496,Sofa,0,"122,72","0,2","0,0",,,North,43.0,F,TABLET,29,,Safaaaaari,PAID
248,B,2022-01-01,1,ELECTRONICS,P1586,Laptop,1,"294,68","0,3","206,28",Credit Card,Express,East,43.0,M,Desktop,4,No,Firefoxxxxxx,PAID
249,B,2022-03-13,1,SPORTS,P1946,Gym Bag,2,"235,38","0,03","456,64",Cash on Delivery,Standard,East,39.0,F,TABLET,15,No,Chrooome,PAID
250,B,2022-03-28,1,TOYS,P1162,Board Game,4,"93,11","0,07","346,37",Bank Transfer,Express,South,26.0,M,Desktop,13,Yes,Eddddge,Email
251,A,2022-03-04,0,SPORTS,P1810,Tennis Racket,0,"153,74","0,26","0,0",,,North,22.0,F,TABLET,17,,Chrooome,Organic
252,A,2022-03-08,0,FASHHION,P1540,Sneakers,0,"138,7","0,12","0,0",,,West,34.0,F,Mobile,21,,Chrooome,PAID
253,B,2022-01-04,0,HOME,P1164,Chair,0,"461,51","0,14","0,0",,,East,,F,Mobile,23,,Ottttther,Organic
254,A,2022-02-27,0,BOOKS,P1848,Science Fiction,0,"9,06","0,26","0,0",,,East,51.0,M,Desktop,1,,Eddddge,PAID
255,A,2022-01-25,0,BEAUTY,P1697,Mascara,0,"117,87","0,16","0,0",,,East,19.0,M,Desktop,18,,Ottttther,Email
256,B,2022-02-16,0,TOYS,P1565,Board Game,0,"63,6","0,06","0,0",,,East,70.0,M,TABLET,28,,Firefoxxxxxx,PAID
257,B,2022-02-07,1,HOME,P1294,Table,1,"319,39","0,27","233,15",Cash on Delivery,Express,Central,24.0,M,TABLET,15,Yes,Firefoxxxxxx,PAID
258,B,2022-01-15,0,SPORTS,P1041,Tennis Racket,0,"108,99","0,01","0,0",,,South,53.0,F,Mobile,14,,Eddddge,Organic
259,B,2022-03-04,1,BEAUTY,P1923,Mascara,5,"105,75","0,27","385,99",Credit Card,Same day,West,30.0,F,Desktop,9,Yes,Safaaaaari,Organic
260,A,2022-01-21,0,HOME,P1284,Lamp,0,"407,66","0,02","0,0",,,West,,M,TABLET,12,,Firefoxxxxxx,Organic
261,B,2022-02-26,0,ELECTRONICS,P1938,Headphones,0,"290,29","0,2","0,0",,,South,47.0,M,Mobile,5,,Chrooome,Social
262,B,2022-02-22,0,TOYS,P1386,Board Game,0,"55,68","0,02","0,0",,,North,47.0,M,Mobile,30,,Eddddge,Organic
263,A,2022-02-15,0,FASHHION,P1137,Dress,0,"38,23","0,21","0,0",,,South,28.0,F,TABLET,29,,Eddddge,PAID
264,B,2022-01-14,0,HOME,P1186,Sofa,0,"442,66","0,01","0,0",,,East,48.0,Other,Desktop,23,,Firefoxxxxxx,Social
265,B,2022-03-17,0,HOME,P1909,Sofa,0,"278,44","0,25","0,0",,,East,20.0,M,Mobile,2,,Firefoxxxxxx,Organic
266,B,2022-01-17,0,ELECTRONICS,P1715,Smartphone,0,"846,37","0,14","0,0",,,South,19.0,M,TABLET,23,,Ottttther,Email
267,B,2022-02-08,0,SPORTS,P1430,Tennis Racket,0,"129,38","0,03","0,0",,,South,65.0,F,Mobile,23,,Ottttther,Organic
268,B,2022-01-09,1,BOOKS,P1553,Science Fiction,5,"10,63","0,21","41,99",Credit Card,Same day,West,20.0,F,Desktop,7,No,Chrooome,Email
269,A,2022-03-18,0,BOOKS,P1861,Mystery,0,"6,87","0,15","0,0",,,West,32.0,M,TABLET,21,,Eddddge,Social
270,A,2022-03-20,1,TOYS,P1415,Puzzle,1,"31,74","0,06","29,84",Credit Card,Same day,Central,34.0,F,Desktop,9,No,Safaaaaari,Email
271,B,2022-03-23,0,TOYS,P1799,Puzzle,0,"28,2","0,0","0,0",,,Central,65.0,Other,Desktop,18,,Safaaaaari,Social
272,B,2022-01-06,0,FASHHION,P1425,Jeans,0,"120,86","0,13","0,0",,,East,69.0,F,Mobile,4,,Eddddge,Email
273,B,2022-01-23,0,HOME,P1415,Chair,0,"59,78","0,03","0,0",,,Central,24.0,F,Desktop,2,,Chrooome,Organic
274,B,2022-02-28,0,BEAUTY,P1025,Lipstick,0,"82,88","0,03","0,0",,,Central,65.0,M,Mobile,24,,Ottttther,Social
275,B,2022-02-15,0,HOME,P1370,Sofa,0,"226,3","0,08","0,0",,,North,22.0,F,TABLET,28,,Ottttther,PAID
276,B,2022-02-07,0,BOOKS,P1384,Science Fiction,0,"30,97","0,19","0,0",,,South,51.0,M,TABLET,27,,Ottttther,PAID
277,B,2022-01-14,0,FASHHION,P1055,Dress,0,"146,44","0,16","0,0",,,West,50.0,M,Mobile,1,,Safaaaaari,PAID
278,B,2022-03-13,0,HOME,P1252,Lamp,0,"335,34","0,02","0,0",,,Central,62.0,M,Mobile,25,,Safaaaaari,Organic
279,B,2022-03-03,0,ELECTRONICS,P1633,Laptop,0,"987,72","0,29","0,0",,,West,33.0,M,Mobile,12,,Chrooome,PAID
280,B,2022-02-04,0,BOOKS,P1105,Biography,0,"11,22","0,27","0,0",,,Central,54.0,M,Desktop,13,,Safaaaaari,Social
281,B,2022-01-19,0,HOME,P1129,Sofa,0,"243,38","0,08","0,0",,,Central,20.0,F,TABLET,14,,Firefoxxxxxx,PAID
282,A,2022-01-30,0,HOME,P1848,Sofa,0,"241,17","0,04","0,0",,,East,64.0,F,TABLET,5,,Safaaaaari,Social
283,A,2022-03-19,0,BOOKS,P1669,Novel,0,"23,77","0,28","0,0",,,North,65.0,F,Desktop,27,,Ottttther,PAID
284,A,2022-03-25,0,BEAUTY,P1375,Lipstick,0,,"0,14","0,0",,,South,60.0,M,Mobile,28,,Chrooome,Email
285,B,2022-01-25,0,BOOKS,P1742,Biography,0,"27,04","0,09","0,0",,,South,68.0,M,TABLET,3,,Eddddge,Social
286,A,2022-02-09,0,ELECTRONICS,P1966,Camera,0,"613,95","0,15","0,0",,,East,67.0,F,Desktop,28,,Eddddge,PAID
287,A,2022-03-29,0,ELECTRONICS,P1307,Headphones,0,"545,88","0,23","0,0",,,East,38.0,M,Mobile,27,,Chrooome,PAID
288,B,2022-01-14,0,HOME,P1090,Sofa,0,"496,26","0,05","0,0",,,South,58.0,Other,TABLET,4,,Firefoxxxxxx,PAID
289,A,2022-01-26,0,TOYS,P1392,Doll,0,"93,12","0,23","0,0",,,South,25.0,M,Mobile,17,,Eddddge,Social
290,B,2022-03-28,0,BEAUTY,P1533,Mascara,0,"53,08","0,22","0,0",,,North,39.0,F,Desktop,19,,Ottttther,Social
291,A,2022-01-22,1,HOME,P1801,Lamp,2,"100,22","0,16","168,37",Bank Transfer,Same day,Central,68.0,M,TABLET,11,Yes,Eddddge,PAID
292,A,2022-02-17,0,BOOKS,P1109,Mystery,0,"42,79","0,26","0,0",,,North,22.0,F,Mobile,8,,Eddddge,Email
293,B,2022-03-24,0,HOME,P1560,Sofa,0,"498,73","0,04","0,0",,,South,34.0,F,Mobile,12,,Ottttther,Social
294,A,2022-02-20,0,FASHHION,P1640,Jeans,0,"72,67","0,18","0,0",,,Central,54.0,F,Mobile,18,,Safaaaaari,Social
295,A,2022-01-03,0,FASHHION,P1584,Sneakers,0,"84,4","0,13","0,0",,,South,31.0,Other,Desktop,18,,Firefoxxxxxx,Email
296,B,2022-02-11,0,TOYS,P1339,Puzzle,0,"94,46","0,13","0,0",,,North,56.0,M,Mobile,9,,Ottttther,Organic
297,B,2022-01-19,0,BEAUTY,P1564,Mascara,0,"109,56","0,08","0,0",,,North,58.0,F,TABLET,5,,Ottttther,Email
298,A,2022-03-14,0,SPORTS,P1978,Gym Bag,0,"109,82",,"0,0",,,North,45.0,M,TABLET,21,,Chrooome,PAID
299,B,2022-01-28,0,FASHHION,P1355,Dress,0,"124,59","0,03","0,0",,,Central,48.0,F,Mobile,17,,Firefoxxxxxx,Social
300,A,2022-03-25,0,SPORTS,P1891,Football,0,"284,94","0,08","0,0",,,West,34.0,M,Desktop,13,,Safaaaaari,Social
301,A,2022-02-14,0,ELECTRONICS,P1167,Headphones,0,"849,45","0,08","0,0",,,West,52.0,F,TABLET,6,,Ottttther,Social
302,B,2022-03-12,0,FASHHION,P1556,Dress,0,"153,53","0,22","0,0",,,South,57.0,F,TABLET,24,,Safaaaaari,Social
303,B,2022-03-19,0,FASHHION,P1451,Dress,0,"152,66","0,01","0,0",,,Central,39.0,M,TABLET,22,,Ottttther,Organic
304,B,2022-03-04,1,BEAUTY,P1904,Mascara,2,"34,92","0,2","55,87",Credit Card,Same day,East,62.0,M,Mobile,14,Yes,Ottttther,Social
305,B,2022-03-14,0,TOYS,P1104,Doll,0,"83,34","0,07","0,0",,,West,65.0,M,TABLET,15,,Chrooome,Social
306,B,2022-01-19,1,SPORTS,P1149,Tennis Racket,3,,"0,02","307,38",Bank Transfer,Express,Central,70.0,F,Mobile,23,Yes,Eddddge,Organic
307,B,2022-02-16,1,BOOKS,P1145,Mystery,4,"46,87","0,09","170,61",Bank Transfer,Express,Central,46.0,M,Mobile,14,No,Firefoxxxxxx,PAID
308,A,2022-01-14,0,FASHHION,P1715,Dress,0,"85,64","0,07","0,0",,,West,27.0,F,Mobile,4,,Chrooome,PAID
309,B,2022-02-07,0,FASHHION,P1873,Sneakers,0,"174,38","0,17","0,0",,,Central,35.0,F,Mobile,18,,Safaaaaari,Organic
310,A,2022-02-22,0,BEAUTY,P1298,Perfume,0,,"0,11","0,0",,,Central,52.0,F,Mobile,1,,Ottttther,PAID
311,A,2022-03-02,0,BEAUTY,P1166,Lotion,0,"82,03","0,29","0,0",,,West,61.0,F,TABLET,12,,Ottttther,PAID
312,A,2022-02-05,0,TOYS,P1712,Puzzle,0,"15,15","0,29","0,0",,,North,33.0,M,Mobile,22,,Firefoxxxxxx,Email
313,A,2022-02-09,0,SPORTS,P1645,Running Shoes,0,"208,23","0,13","0,0",,,South,67.0,F,Mobile,9,,Chrooome,Email
314,B,2022-03-22,0,ELECTRONICS,P1722,Headphones,0,"868,86","0,24","0,0",,,East,66.0,F,Mobile,10,,Chrooome,Email
315,B,2022-01-30,0,BOOKS,P1047,Biography,0,"37,33","0,0","0,0",,,South,24.0,Other,Mobile,21,,Safaaaaari,Organic
316,B,2022-01-09,1,TOYS,P1637,Action Figure,2,"54,71","0,16","91,91",PayPal,Same day,North,47.0,F,Mobile,28,No,Chrooome,Social
317,A,2022-03-05,0,ELECTRONICS,P1238,Smartphone,0,"236,09","0,22","0,0",,,North,36.0,F,Mobile,18,,Chrooome,Organic
318,A,2022-02-02,0,HOME,P1006,Lamp,0,"470,05","0,07","0,0",,,Central,40.0,M,TABLET,17,,Eddddge,Organic
319,A,2022-02-21,0,FASHHION,P1463,Dress,0,"146,99","0,02","0,0",,,South,25.0,F,Mobile,19,,Firefoxxxxxx,Organic
320,A,2022-03-30,1,SPORTS,P1452,Gym Bag,3,"231,38","0,05","659,43",Bank Transfer,Standard,North,34.0,F,Mobile,4,No,Chrooome,Organic
321,B,2022-01-14,0,TOYS,P1783,Doll,0,"80,49",,"0,0",,,South,38.0,F,TABLET,16,,Safaaaaari,Email
322,B,2022-03-16,0,FASHHION,P1896,Sneakers,0,"154,59","0,15","0,0",,,North,43.0,F,TABLET,7,,Ottttther,Organic
323,B,2022-02-22,0,SPORTS,P1370,Tennis Racket,0,"149,1","0,11","0,0",,,East,45.0,M,Desktop,9,,Chrooome,Email
324,A,2022-02-28,0,SPORTS,P1548,Running Shoes,0,"228,08","0,13","0,0",,,North,56.0,Other,TABLET,8,,Chrooome,Social
325,B,2022-03-19,0,SPORTS,P1486,Running Shoes,0,"198,76","0,14","0,0",,,South,50.0,Other,TABLET,25,,Ottttther,PAID
326,B,2022-02-10,1,FASHHION,P1210,Sneakers,5,"173,72","0,23","668,82",Bank Transfer,Same day,Central,57.0,M,Mobile,7,Yes,Eddddge,Email
327,B,2022-03-09,0,TOYS,P1164,Action Figure,0,"81,23","0,03","0,0",,,South,36.0,F,Desktop,10,,Firefoxxxxxx,Organic
328,B,2022-03-09,0,BOOKS,P1124,Mystery,0,"6,86","0,23","0,0",,,West,46.0,M,Mobile,8,,Eddddge,Social
329,A,2022-01-08,0,BEAUTY,P1336,Lotion,0,"63,04","0,21","0,0",,,South,37.0,F,Desktop,24,,Safaaaaari,Organic
330,A,2022-01-02,0,FASHHION,P1191,Dress,0,"26,25","0,22","0,0",,,East,37.0,M,Mobile,17,,Chrooome,Social
331,A,2022-03-27,0,SPORTS,P1729,Running Shoes,0,"57,56","0,22","0,0",,,East,27.0,Other,TABLET,12,,Eddddge,PAID
332,B,2022-02-10,1,TOYS,P1213,Board Game,5,"62,13","0,14","267,16",PayPal,Standard,East,29.0,M,TABLET,14,Yes,Firefoxxxxxx,Social
333,A,2022-02-24,0,BOOKS,P1573,Mystery,0,"44,32","0,06","0,0",,,North,50.0,F,Desktop,12,,Safaaaaari,Social
334,A,2022-01-16,0,HOME,P1327,Lamp,0,"103,92","0,16","0,0",,,East,42.0,M,Mobile,25,,Eddddge,PAID
335,A,2022-03-03,0,ELECTRONICS,P1956,Smartphone,0,"560,87","0,29","0,0",,,South,42.0,M,Mobile,2,,Chrooome,PAID
336,A,2022-02-17,0,SPORTS,P1380,Tennis Racket,0,"275,94","0,18","0,0",,,Central,70.0,F,TABLET,12,,Firefoxxxxxx,Social
337,B,2022-01-30,0,HOME,P1672,Sofa,0,"416,44","0,0","0,0",,,East,21.0,M,TABLET,27,,Chrooome,Organic
338,B,2022-01-12,0,BEAUTY,P1577,Mascara,0,"82,75","0,02","0,0",,,South,21.0,F,Desktop,14,,Chrooome,Email
339,A,2022-02-04,0,BOOKS,P1797,Mystery,0,"39,72","0,3","0,0",,,North,26.0,Other,TABLET,7,,Safaaaaari,Organic
340,A,2022-01-11,1,BOOKS,P1238,Novel,5,"28,52","0,02","139,75",Cash on Delivery,Express,North,32.0,F,Desktop,29,Yes,Firefoxxxxxx,Email
341,A,2022-03-05,0,SPORTS,P1531,Tennis Racket,0,"72,68","0,01","0,0",,,Central,43.0,F,Desktop,26,,Ottttther,PAID
342,A,2022-02-19,0,BOOKS,P1699,Biography,0,"10,61","0,11","0,0",,,Central,32.0,M,Desktop,26,,Chrooome,Organic
343,A,2022-03-26,0,HOME,P1081,Sofa,0,"134,77","0,29","0,0",,,South,43.0,M,Desktop,13,,Firefoxxxxxx,PAID
344,A,2022-01-21,0,SPORTS,P1362,Running Shoes,0,"124,75","0,1","0,0",,,Central,45.0,F,TABLET,21,,Chrooome,Social
345,A,2022-03-10,0,FASHHION,P1504,T-shirt,0,"187,5","0,12","0,0",,,Central,24.0,M,Desktop,4,,Eddddge,Social
346,B,2022-02-17,0,TOYS,P1201,Doll,0,"80,97","0,19","0,0",,,North,49.0,F,TABLET,1,,Eddddge,Organic
347,B,2022-01-20,0,HOME,P1919,Sofa,0,"244,76","0,01","0,0",,,South,29.0,M,Desktop,17,,Firefoxxxxxx,PAID
348,A,2022-03-08,1,TOYS,P1503,Doll,1,"51,84","0,27","37,84",PayPal,Standard,Central,52.0,F,TABLET,3,Yes,Safaaaaari,Organic
349,A,2022-02-13,0,FASHHION,P1643,T-shirt,0,"67,81","0,16","0,0",,,South,69.0,M,Desktop,30,,Ottttther,Organic
350,B,2022-02-02,0,FASHHION,P1036,Dress,0,"146,78","0,14","0,0",,,East,49.0,F,TABLET,17,,Eddddge,Email
351,B,2022-03-14,0,TOYS,P1643,Doll,0,"81,26",,"0,0",,,North,26.0,M,Mobile,8,,Safaaaaari,Social
352,B,2022-03-02,0,HOME,P1588,Lamp,0,"157,51","0,29","0,0",,,North,31.0,M,Desktop,3,,Ottttther,Organic
353,B,2022-01-09,0,TOYS,P1600,Action Figure,0,,"0,13","0,0",,,North,30.0,F,Desktop,27,,Eddddge,Social
354,A,2022-03-09,0,TOYS,P1972,Puzzle,0,"64,27","0,05","0,0",,,West,61.0,M,Mobile,10,,Ottttther,Email
355,A,2022-02-04,0,ELECTRONICS,P1401,Smartphone,0,"650,01","0,24","0,0",,,South,50.0,F,Mobile,2,,Chrooome,PAID
356,B,2022-03-22,0,HOME,P1764,Lamp,0,"230,96","0,12","0,0",,,East,49.0,F,Desktop,22,,Firefoxxxxxx,Organic
357,A,2022-03-29,0,ELECTRONICS,P1855,Laptop,0,"715,12","0,28","0,0",,,Central,36.0,M,TABLET,4,,Eddddge,Social
358,B,2022-03-06,0,SPORTS,P1705,Football,0,"178,67","0,28","0,0",,,East,47.0,F,Desktop,29,,Eddddge,Organic
359,B,2022-01-08,0,BOOKS,P1175,Novel,0,"16,28","0,03","0,0",,,South,33.0,M,TABLET,29,,Chrooome,PAID
360,B,2022-02-14,1,TOYS,P1544,Puzzle,4,"42,78","0,29","121,5",PayPal,Express,North,29.0,F,Mobile,14,Yes,Eddddge,Organic
361,A,2022-03-28,0,SPORTS,P1569,Tennis Racket,0,"145,59","0,11","0,0",,,West,27.0,F,TABLET,11,,Eddddge,Organic
362,B,2022-02-16,0,HOME,P1466,Lamp,0,"446,11","0,19","0,0",,,South,19.0,F,Desktop,14,,Eddddge,Social
363,A,2022-02-09,0,TOYS,P1200,Doll,0,"96,29","0,01","0,0",,,South,35.0,M,Mobile,13,,Eddddge,PAID
364,B,2022-03-17,0,BOOKS,P1539,Mystery,0,"45,19","0,27","0,0",,,Central,30.0,M,Mobile,27,,Eddddge,Email
365,B,2022-02-23,1,SPORTS,P1546,Gym Bag,3,"224,18","0,19","544,76",Credit Card,Standard,East,46.0,F,Desktop,29,Yes,Safaaaaari,PAID
366,A,2022-03-17,0,BEAUTY,P1998,Mascara,0,"91,9","0,19","0,0",,,East,41.0,M,Desktop,4,,Eddddge,PAID
367,B,2022-02-15,0,FASHHION,P1636,Sneakers,0,"144,07","0,27","0,0",,,Central,55.0,M,Mobile,2,,Chrooome,Email
368,B,2022-02-16,0,TOYS,P1393,Action Figure,0,"94,22","0,15","0,0",,,West,29.0,F,TABLET,2,,Eddddge,Organic
369,A,2022-01-15,0,BOOKS,P1832,Science Fiction,0,"16,25","0,12","0,0",,,North,46.0,F,TABLET,11,,Ottttther,Social
370,A,2022-01-19,0,FASHHION,P1041,Dress,0,"116,32","0,26","0,0",,,North,39.0,M,TABLET,22,,Ottttther,Organic
371,A,2022-01-26,0,ELECTRONICS,P1596,Camera,0,"751,69","0,22","0,0",,,West,53.0,M,Desktop,5,,Chrooome,Organic
372,A,2022-02-21,0,SPORTS,P1392,Football,0,"213,4","0,28","0,0",,,Central,18.0,M,Mobile,9,,Safaaaaari,Email
373,A,2022-01-22,0,ELECTRONICS,P1699,Smartphone,0,"401,82","0,28","0,0",,,South,60.0,M,TABLET,20,,Chrooome,Email
374,B,2022-01-21,0,BOOKS,P1622,Science Fiction,0,"31,4","0,11","0,0",,,East,57.0,M,Mobile,21,,Safaaaaari,Organic
