user_id,group,visit_date,conversion,product_category,product_id,product_name,quantity,price,discount,total_value,payment_method,shipping_method,region,customer_age,customer_gender,device,session_duration,coupon_used,browser,referral_source,conversion_str
218,b,2022-02-04,0,home,1395,table,0,217.64,0.21,0.0,,,south,49.0,m,mobile,17,,safari,social,no
219,b,2022-02-21,0,sports,1789,football,0,100.85,0.08,0.0,,,north,62.0,m,tablet,7,,other,social,no
220,b,2022-02-03,1,books,1403,mystery,4,39.19,0.23,120.71,cash_on_delivery,express,east,39.0,f,tablet,6,yes,chrome,social,yes
221,b,2022-02-10,1,beauty,1081,lotion,1,118.31,0.17,98.2,paypal,standard,south,33.0,f,tablet,5,yes,firefox,social,yes
222,b,2022-02-20,0,sports,1640,running_shoes,0,153.02,0.09,0.0,,,south,41.0,m,tablet,17,,safari,social,no
223,a,2022-02-16,1,books,1285,novel,3,32.54,0.12,85.91,paypal,standard,north,69.0,f,mobile,8,no,edge,paid,yes
224,a,2022-03-23,0,sports,1381,football,0,130.85,0.21,0.0,,,north,31.0,m,desktop,26,,firefox,organic,no
225,a,2022-02-27,0,beauty,1864,lotion,0,108.27,0.27,0.0,,,central,28.0,f,desktop,1,,firefox,paid,no
226,a,2022-03-16,0,sports,1791,running_shoes,0,255.64,0.04,0.0,,,west,36.0,m,desktop,16,,chrome,social,no
227,b,2022-02-26,0,home,1269,sofa,0,359.7,0.17,0.0,,,south,40.0,m,tablet,17,,other,social,no
228,a,2022-01-23,0,toys,1291,board_game,0,53.7,0.08,0.0,,,west,51.0,f,tablet,30,,other,email,no
229,b,2022-02-17,0,fashhion,1452,dress,0,102.56,0.24,0.0,,,north,57.0,m,desktop,3,,safari,email,no
230,b,2022-01-22,0,sports,1714,gym_bag,0,203.43,0.02,0.0,,,north,30.0,m,mobile,13,,chrome,organic,no
231,b,2022-01-17,0,home,1023,chair,0,355.91,0.21,0.0,,,central,56.0,m,desktop,8,,other,organic,no
232,b,2022-03-10,0,fashhion,1955,dress,0,120.57,,0.0,,,east,61.0,m,mobile,16,,edge,organic,no
233,b,2022-01-11,1,books,1862,science_fiction,1,33.12,0.18,27.16,bank_transfer,express,north,45.0,m,tablet,24,no,chrome,paid,yes
234,a,2022-01-15,0,fashhion,1310,t-shirt,0,37.39,0.25,0.0,,,south,57.0,other,desktop,30,,chrome,email,no
235,a,2022-02-04,0,books,1460,novel,0,47.83,0.23,0.0,,,central,33.0,f,desktop,7,,other,organic,no
236,b,2022-02-02,0,sports,1207,gym_bag,0,243.51,0.23,0.0,,,east,67.0,f,tablet,21,,firefox,email,no
237,a,2022-03-25,0,home,1791,table,0,218.27,0.16,0.0,,,central,68.0,f,mobile,15,,chrome,email,no
238,a,2022-01-16,0,toys,1716,action_figure,0,58.47,0.27,0.0,,,north,45.0,m,desktop,24,,firefox,email,no
239,b,2022-02-03,0,sports,1663,tennis_racket,0,42.78,0.18,0.0,,,east,21.0,m,desktop,2,,safari,email,no
240,a,2022-03-07,0,books,1437,mystery,0,6.86,0.28,0.0,,,west,45.0,m,mobile,24,,safari,email,no
241,b,2022-02-09,0,beauty,1537,mascara,0,45.11,0.16,0.0,,,east,29.0,f,desktop,28,,other,email,no
242,b,2022-01-28,0,fashhion,1705,t-shirt,0,144.15,0.15,0.0,,,south,33.0,f,desktop,27,,safari,paid,no
243,b,2022-02-16,0,sports,1335,running_shoes,0,260.08,0.07,0.0,,,west,70.0,m,tablet,2,,other,social,no
244,a,2022-02-08,0,books,1421,novel,0,30.16,0.16,0.0,,,west,66.0,m,mobile,10,,other,email,no
245,a,2022-03-11,0,fashhion,1749,t-shirt,0,115.78,0.04,0.0,,,south,53.0,f,desktop,5,,firefox,paid,no
246,b,2022-03-14,0,books,1320,novel,0,23.1,0.26,0.0,,,west,37.0,f,desktop,27,,firefox,organic,no
247,a,2022-01-20,0,home,1496,sofa,0,122.72,0.2,0.0,,,north,43.0,f,tablet,29,,safari,paid,no
248,b,2022-01-01,1,electronics,1586,laptop,1,294.68,0.3,206.28,credit_card,express,east,43.0,m,desktop,4,no,firefox,paid,yes
249,b,2022-03-13,1,sports,1946,gym_bag,2,235.38,0.03,456.64,cash_on_delivery,standard,east,39.0,f,tablet,15,no,chrome,paid,yes
250,b,2022-03-28,1,toys,1162,board_game,4,93.11,0.07,346.37,bank_transfer,express,south,26.0,m,desktop,13,yes,edge,email,yes
251,a,2022-03-04,0,sports,1810,tennis_racket,0,153.74,0.26,0.0,,,north,22.0,f,tablet,17,,chrome,organic,no
252,a,2022-03-08,0,fashhion,1540,sneakers,0,138.7,0.12,0.0,,,west,34.0,f,mobile,21,,chrome,paid,no
253,b,2022-01-04,0,home,1164,chair,0,461.51,0.14,0.0,,,east,,f,mobile,23,,other,organic,no
254,a,2022-02-27,0,books,1848,science_fiction,0,9.06,0.26,0.0,,,east,51.0,m,desktop,1,,edge,paid,no
255,a,2022-01-25,0,beauty,1697,mascara,0,117.87,0.16,0.0,,,east,19.0,m,desktop,18,,other,email,no
256,b,2022-02-16,0,toys,1565,board_game,0,63.6,0.06,0.0,,,east,70.0,m,tablet,28,,firefox,paid,no
257,b,2022-02-07,1,home,1294,table,1,319.39,0.27,233.15,cash_on_delivery,express,central,24.0,m,tablet,15,yes,firefox,paid,yes
258,b,2022-01-15,0,sports,1041,tennis_racket,0,108.99,0.01,0.0,,,south,53.0,f,mobile,14,,edge,organic,no
259,b,2022-03-04,1,beauty,1923,mascara,5,105.75,0.27,385.99,credit_card,same_day,west,30.0,f,desktop,9,yes,safari,organic,yes
260,a,2022-01-21,0,home,1284,lamp,0,407.66,0.02,0.0,,,west,,m,tablet,12,,firefox,organic,no
261,b,2022-02-26,0,electronics,1938,headphones,0,290.29,0.2,0.0,,,south,47.0,m,mobile,5,,chrome,social,no
262,b,2022-02-22,0,toys,1386,board_game,0,55.68,0.02,0.0,,,north,47.0,m,mobile,30,,edge,organic,no
263,a,2022-02-15,0,fashhion,1137,dress,0,38.23,0.21,0.0,,,south,28.0,f,tablet,29,,edge,paid,no
264,b,2022-01-14,0,home,1186,sofa,0,442.66,0.01,0.0,,,east,48.0,other,desktop,23,,firefox,social,no
265,b,2022-03-17,0,home,1909,sofa,0,278.44,0.25,0.0,,,east,20.0,m,mobile,2,,firefox,organic,no
266,b,2022-01-17,0,electronics,1715,smartphone,0,846.37,0.14,0.0,,,south,19.0,m,tablet,23,,other,email,no
267,b,2022-02-08,0,sports,1430,tennis_racket,0,129.38,0.03,0.0,,,south,65.0,f,mobile,23,,other,organic,no
268,b,2022-01-09,1,books,1553,science_fiction,5,10.63,0.21,41.99,credit_card,same_day,west,20.0,f,desktop,7,no,chrome,email,yes
269,a,2022-03-18,0,books,1861,mystery,0,6.87,0.15,0.0,,,west,32.0,m,tablet,21,,edge,social,no
270,a,2022-03-20,1,toys,1415,puzzle,1,31.74,0.06,29.84,credit_card,same_day,central,34.0,f,desktop,9,no,safari,email,yes
271,b,2022-03-23,0,toys,1799,puzzle,0,28.2,0.0,0.0,,,central,65.0,other,desktop,18,,safari,social,no
272,b,2022-01-06,0,fashhion,1425,jeans,0,120.86,0.13,0.0,,,east,69.0,f,mobile,4,,edge,email,no
273,b,2022-01-23,0,home,1415,chair,0,59.78,0.03,0.0,,,central,24.0,f,desktop,2,,chrome,organic,no
274,b,2022-02-28,0,beauty,1025,lipstick,0,82.88,0.03,0.0,,,central,65.0,m,mobile,24,,other,social,no
275,b,2022-02-15,0,home,1370,sofa,0,226.3,0.08,0.0,,,north,22.0,f,tablet,28,,other,paid,no
276,b,2022-02-07,0,books,1384,science_fiction,0,30.97,0.19,0.0,,,south,51.0,m,tablet,27,,other,paid,no
277,b,2022-01-14,0,fashhion,1055,dress,0,146.44,0.16,0.0,,,west,50.0,m,mobile,1,,safari,paid,no
278,b,2022-03-13,0,home,1252,lamp,0,335.34,0.02,0.0,,,central,62.0,m,mobile,25,,safari,organic,no
279,b,2022-03-03,0,electronics,1633,laptop,0,987.72,0.29,0.0,,,west,33.0,m,mobile,12,,chrome,paid,no
280,b,2022-02-04,0,books,1105,biography,0,11.22,0.27,0.0,,,central,54.0,m,desktop,13,,safari,social,no
281,b,2022-01-19,0,home,1129,sofa,0,243.38,0.08,0.0,,,central,20.0,f,tablet,14,,firefox,paid,no
282,a,2022-01-30,0,home,1848,sofa,0,241.17,0.04,0.0,,,east,64.0,f,tablet,5,,safari,social,no
283,a,2022-03-19,0,books,1669,novel,0,23.77,0.28,0.0,,,north,65.0,f,desktop,27,,other,paid,no
284,a,2022-03-25,0,beauty,1375,lipstick,0,,0.14,0.0,,,south,60.0,m,mobile,28,,chrome,email,no
285,b,2022-01-25,0,books,1742,biography,0,27.04,0.09,0.0,,,south,68.0,m,tablet,3,,edge,social,no
286,a,2022-02-09,0,electronics,1966,camera,0,613.95,0.15,0.0,,,east,67.0,f,desktop,28,,edge,paid,no
287,a,2022-03-29,0,electronics,1307,headphones,0,545.88,0.23,0.0,,,east,38.0,m,mobile,27,,chrome,paid,no
288,b,2022-01-14,0,home,1090,sofa,0,496.26,0.05,0.0,,,south,58.0,other,tablet,4,,firefox,paid,no
289,a,2022-01-26,0,toys,1392,doll,0,93.12,0.23,0.0,,,south,25.0,m,mobile,17,,edge,social,no
290,b,2022-03-28,0,beauty,1533,mascara,0,53.08,0.22,0.0,,,north,39.0,f,desktop,19,,other,social,no
291,a,2022-01-22,1,home,1801,lamp,2,100.22,0.16,168.37,bank_transfer,same_day,central,68.0,m,tablet,11,yes,edge,paid,yes
292,a,2022-02-17,0,books,1109,mystery,0,42.79,0.26,0.0,,,north,22.0,f,mobile,8,,edge,email,no
293,b,2022-03-24,0,home,1560,sofa,0,498.73,0.04,0.0,,,south,34.0,f,mobile,12,,other,social,no
294,a,2022-02-20,0,fashhion,1640,jeans,0,72.67,0.18,0.0,,,central,54.0,f,mobile,18,,safari,social,no
295,a,2022-01-03,0,fashhion,1584,sneakers,0,84.4,0.13,0.0,,,south,31.0,other,desktop,18,,firefox,email,no
296,b,2022-02-11,0,toys,1339,puzzle,0,94.46,0.13,0.0,,,north,56.0,m,mobile,9,,other,organic,no
297,b,2022-01-19,0,beauty,1564,mascara,0,109.56,0.08,0.0,,,north,58.0,f,tablet,5,,other,email,no
298,a,2022-03-14,0,sports,1978,gym_bag,0,109.82,,0.0,,,north,45.0,m,tablet,21,,chrome,paid,no
299,b,2022-01-28,0,fashhion,1355,dress,0,124.59,0.03,0.0,,,central,48.0,f,mobile,17,,firefox,social,no
300,a,2022-03-25,0,sports,1891,football,0,284.94,0.08,0.0,,,west,34.0,m,desktop,13,,safari,social,no
301,a,2022-02-14,0,electronics,1167,headphones,0,849.45,0.08,0.0,,,west,52.0,f,tablet,6,,other,social,no
302,b,2022-03-12,0,fashhion,1556,dress,0,153.53,0.22,0.0,,,south,57.0,f,tablet,24,,safari,social,no
303,b,2022-03-19,0,fashhion,1451,dress,0,152.66,0.01,0.0,,,central,39.0,m,tablet,22,,other,organic,no
304,b,2022-03-04,1,beauty,1904,mascara,2,34.92,0.2,55.87,credit_card,same_day,east,62.0,m,mobile,14,yes,other,social,yes
305,b,2022-03-14,0,toys,1104,doll,0,83.34,0.07,0.0,,,west,65.0,m,tablet,15,,chrome,social,no
306,b,2022-01-19,1,sports,1149,tennis_racket,3,,0.02,307.38,bank_transfer,express,central,70.0,f,mobile,23,yes,edge,organic,yes
307,b,2022-02-16,1,books,1145,mystery,4,46.87,0.09,170.61,bank_transfer,express,central,46.0,m,mobile,14,no,firefox,paid,yes
308,a,2022-01-14,0,fashhion,1715,dress,0,85.64,0.07,0.0,,,west,27.0,f,mobile,4,,chrome,paid,no
309,b,2022-02-07,0,fashhion,1873,sneakers,0,174.38,0.17,0.0,,,central,35.0,f,mobile,18,,safari,organic,no
310,a,2022-02-22,0,beauty,1298,perfume,0,,0.11,0.0,,,central,52.0,f,mobile,1,,other,paid,no
311,a,2022-03-02,0,beauty,1166,lotion,0,82.03,0.29,0.0,,,west,61.0,f,tablet,12,,other,paid,no
312,a,2022-02-05,0,toys,1712,puzzle,0,15.15,0.29,0.0,,,north,33.0,m,mobile,22,,firefox,email,no
313,a,2022-02-09,0,sports,1645,running_shoes,0,208.23,0.13,0.0,,,south,67.0,f,mobile,9,,chrome,email,no
314,b,2022-03-22,0,electronics,1722,headphones,0,868.86,0.24,0.0,,,east,66.0,f,mobile,10,,chrome,email,no
315,b,2022-01-30,0,books,1047,biography,0,37.33,0.0,0.0,,,south,24.0,other,mobile,21,,safari,organic,no
316,b,2022-01-09,1,toys,1637,action_figure,2,54.71,0.16,91.91,paypal,same_day,north,47.0,f,mobile,28,no,chrome,social,yes
317,a,2022-03-05,0,electronics,1238,smartphone,0,236.09,0.22,0.0,,,north,36.0,f,mobile,18,,chrome,organic,no
318,a,2022-02-02,0,home,1006,lamp,0,470.05,0.07,0.0,,,central,40.0,m,tablet,17,,edge,organic,no
319,a,2022-02-21,0,fashhion,1463,dress,0,146.99,0.02,0.0,,,south,25.0,f,mobile,19,,firefox,organic,no
320,a,2022-03-30,1,sports,1452,gym_bag,3,231.38,0.05,659.43,bank_transfer,standard,north,34.0,f,mobile,4,no,chrome,organic,yes
321,b,2022-01-14,0,toys,1783,doll,0,80.49,,0.0,,,south,38.0,f,tablet,16,,safari,email,no
322,b,2022-03-16,0,fashhion,1896,sneakers,0,154.59,0.15,0.0,,,north,43.0,f,tablet,7,,other,organic,no
323,b,2022-02-22,0,sports,1370,tennis_racket,0,149.1,0.11,0.0,,,east,45.0,m,desktop,9,,chrome,email,no
324,a,2022-02-28,0,sports,1548,running_shoes,0,228.08,0.13,0.0,,,north,56.0,other,tablet,8,,chrome,social,no
325,b,2022-03-19,0,sports,1486,running_shoes,0,198.76,0.14,0.0,,,south,50.0,other,tablet,25,,other,paid,no
326,b,2022-02-10,1,fashhion,1210,sneakers,5,173.72,0.23,668.82,bank_transfer,same_day,central,57.0,m,mobile,7,yes,edge,email,yes
327,b,2022-03-09,0,toys,1164,action_figure,0,81.23,0.03,0.0,,,south,36.0,f,desktop,10,,firefox,organic,no
328,b,2022-03-09,0,books,1124,mystery,0,6.86,0.23,0.0,,,west,46.0,m,mobile,8,,edge,social,no
329,a,2022-01-08,0,beauty,1336,lotion,0,63.04,0.21,0.0,,,south,37.0,f,desktop,24,,safari,organic,no
330,a,2022-01-02,0,fashhion,1191,dress,0,26.25,0.22,0.0,,,east,37.0,m,mobile,17,,chrome,social,no
331,a,2022-03-27,0,sports,1729,running_shoes,0,57.56,0.22,0.0,,,east,27.0,other,tablet,12,,edge,paid,no
332,b,2022-02-10,1,toys,1213,board_game,5,62.13,0.14,267.16,paypal,standard,east,29.0,m,tablet,14,yes,firefox,social,yes
333,a,2022-02-24,0,books,1573,mystery,0,44.32,0.06,0.0,,,north,50.0,f,desktop,12,,safari,social,no
334,a,2022-01-16,0,home,1327,lamp,0,103.92,0.16,0.0,,,east,42.0,m,mobile,25,,edge,paid,no
335,a,2022-03-03,0,electronics,1956,smartphone,0,560.87,0.29,0.0,,,south,42.0,m,mobile,2,,chrome,paid,no
336,a,2022-02-17,0,sports,1380,tennis_racket,0,275.94,0.18,0.0,,,central,70.0,f,tablet,12,,firefox,social,no
337,b,2022-01-30,0,home,1672,sofa,0,416.44,0.0,0.0,,,east,21.0,m,tablet,27,,chrome,organic,no
338,b,2022-01-12,0,beauty,1577,mascara,0,82.75,0.02,0.0,,,south,21.0,f,desktop,14,,chrome,email,no
339,a,2022-02-04,0,books,1797,mystery,0,39.72,0.3,0.0,,,north,26.0,other,tablet,7,,safari,organic,no
340,a,2022-01-11,1,books,1238,novel,5,28.52,0.02,139.75,cash_on_delivery,express,north,32.0,f,desktop,29,yes,firefox,email,yes
341,a,2022-03-05,0,sports,1531,tennis_racket,0,72.68,0.01,0.0,,,central,43.0,f,desktop,26,,other,paid,no
342,a,2022-02-19,0,books,1699,biography,0,10.61,0.11,0.0,,,central,32.0,m,desktop,26,,chrome,organic,no
343,a,2022-03-26,0,home,1081,sofa,0,134.77,0.29,0.0,,,south,43.0,m,desktop,13,,firefox,paid,no
344,a,2022-01-21,0,sports,1362,running_shoes,0,124.75,0.1,0.0,,,central,45.0,f,tablet,21,,chrome,social,no
345,a,2022-03-10,0,fashhion,1504,t-shirt,0,187.5,0.12,0.0,,,central,24.0,m,desktop,4,,edge,social,no
346,b,2022-02-17,0,toys,1201,doll,0,80.97,0.19,0.0,,,north,49.0,f,tablet,1,,edge,organic,no
347,b,2022-01-20,0,home,1919,sofa,0,244.76,0.01,0.0,,,south,29.0,m,desktop,17,,firefox,paid,no
348,a,2022-03-08,1,toys,1503,doll,1,51.84,0.27,37.84,paypal,standard,central,52.0,f,tablet,3,yes,safari,organic,yes
349,a,2022-02-13,0,fashhion,1643,t-shirt,0,67.81,0.16,0.0,,,south,69.0,m,desktop,30,,other,organic,no
350,b,2022-02-02,0,fashhion,1036,dress,0,146.78,0.14,0.0,,,east,49.0,f,tablet,17,,edge,email,no
351,b,2022-03-14,0,toys,1643,doll,0,81.26,,0.0,,,north,26.0,m,mobile,8,,safari,social,no
352,b,2022-03-02,0,home,1588,lamp,0,157.51,0.29,0.0,,,north,31.0,m,desktop,3,,other,organic,no
353,b,2022-01-09,0,toys,1600,action_figure,0,,0.13,0.0,,,north,30.0,f,desktop,27,,edge,social,no
354,a,2022-03-09,0,toys,1972,puzzle,0,64.27,0.05,0.0,,,west,61.0,m,mobile,10,,other,email,no
355,a,2022-02-04,0,electronics,1401,smartphone,0,650.01,0.24,0.0,,,south,50.0,f,mobile,2,,chrome,paid,no
356,b,2022-03-22,0,home,1764,lamp,0,230.96,0.12,0.0,,,east,49.0,f,desktop,22,,firefox,organic,no
357,a,2022-03-29,0,electronics,1855,laptop,0,715.12,0.28,0.0,,,central,36.0,m,tablet,4,,edge,social,no
358,b,2022-03-06,0,sports,1705,football,0,178.67,0.28,0.0,,,east,47.0,f,desktop,29,,edge,organic,no
359,b,2022-01-08,0,books,1175,novel,0,16.28,0.03,0.0,,,south,33.0,m,tablet,29,,chrome,paid,no
360,b,2022-02-14,1,toys,1544,puzzle,4,42.78,0.29,121.5,paypal,express,north,29.0,f,mobile,14,yes,edge,organic,yes
361,a,2022-03-28,0,sports,1569,tennis_racket,0,145.59,0.11,0.0,,,west,27.0,f,tablet,11,,edge,organic,no
362,b,2022-02-16,0,home,1466,lamp,0,446.11,0.19,0.0,,,south,19.0,f,desktop,14,,edge,social,no
363,a,2022-02-09,0,toys,1200,doll,0,96.29,0.01,0.0,,,south,35.0,m,mobile,13,,edge,paid,no
364,b,2022-03-17,0,books,1539,mystery,0,45.19,0.27,0.0,,,central,30.0,m,mobile,27,,edge,email,no
365,b,2022-02-23,1,sports,1546,gym_bag,3,224.18,0.19,544.76,credit_card,standard,east,46.0,f,desktop,29,yes,safari,paid,yes
366,a,2022-03-17,0,beauty,1998,mascara,0,91.9,0.19,0.0,,,east,41.0,m,desktop,4,,edge,paid,no
367,b,2022-02-15,0,fashhion,1636,sneakers,0,144.07,0.27,0.0,,,central,55.0,m,mobile,2,,chrome,email,no
368,b,2022-02-16,0,toys,1393,action_figure,0,94.22,0.15,0.0,,,west,29.0,f,tablet,2,,edge,organic,no
369,a,2022-01-15,0,books,1832,science_fiction,0,16.25,0.12,0.0,,,north,46.0,f,tablet,11,,other,social,no
370,a,2022-01-19,0,fashhion,1041,dress,0,116.32,0.26,0.0,,,north,39.0,m,tablet,22,,other,organic,no
371,a,2022-01-26,0,electronics,1596,camera,0,751.69,0.22,0.0,,,west,53.0,m,desktop,5,,chrome,organic,no
372,a,2022-02-21,0,sports,1392,football,0,213.4,0.28,0.0,,,central,18.0,m,mobile,9,,safari,email,no
373,a,2022-01-22,0,electronics,1699,smartphone,0,401.82,0.28,0.0,,,south,60.0,m,tablet,20,,chrome,email,no
374,b,2022-01-21,0,books,1622,science_fiction,0,31.4,0.11,0.0,,,east,57.0,m,mobile,21,,safari,organic,no
375,a,2022-02-20,1,toys,1782,action_figure,4,80.61,0.13,280.52,credit_card,express,south,51.0,m,tablet,17,no,firefox,paid,yes
376,a,2022-02-07,0,fashhion,1994,jeans,0,105.51,0.08,0.0,,,east,51.0,other,mobile,12,,other,social,no
377,b,2022-01-20,0,fashhion,1440,sneakers,0,162.79,0.2,0.0,,,south,65.0,f,desktop,28,,other,paid,no
378,a,2022-01-29,0,sports,1836,tennis_racket,0,127.17,0.11,0.0,,,central,50.0,m,desktop,18,,other,organic,no
379,b,2022-02-20,1,toys,1616,board_game,1,94.18,0.24,71.58,paypal,express,central,,m,desktop,3,yes,safari,organic,yes
380,a,2022-01-04,0,beauty,1505,lipstick,0,84.75,0.04,0.0,,,west,55.0,f,tablet,5,,chrome,social,no
381,a,2022-02-24,0,beauty,1917,perfume,0,93.43,0.03,0.0,,,south,47.0,m,desktop,28,,safari,paid,no
382,b,2022-03-12,0,sports,1319,football,0,38.47,0.06,0.0,,,south,70.0,f,desktop,21,,other,organic,no
383,b,2022-01-28,0,toys,1552,board_game,0,21.18,0.03,0.0,,,west,69.0,f,desktop,20,,other,organic,no
384,b,2022-01-04,0,sports,1214,gym_bag,0,200.89,0.19,0.0,,,west,63.0,f,mobile,14,,other,email,no
385,b,2022-01-22,0,toys,1070,puzzle,0,44.89,0.04,0.0,,,central,37.0,m,mobile,16,,other,social,no
386,b,2022-03-17,0,books,1567,biography,0,27.87,0.05,0.0,,,central,43.0,f,mobile,26,,firefox,email,no
387,a,2022-02-14,0,books,1918,novel,0,7.83,0.0,0.0,,,south,32.0,f,mobile,19,,other,email,no
388,a,2022-03-08,0,electronics,1235,laptop,0,867.31,0.23,0.0,,,central,24.0,f,mobile,9,,safari,email,no
389,b,2022-03-27,0,sports,1280,football,0,241.82,0.24,0.0,,,central,24.0,f,mobile,17,,other,organic,no
390,b,2022-03-07,0,toys,1986,action_figure,0,22.61,0.05,0.0,,,south,67.0,m,mobile,22,,edge,paid,no
391,b,2022-03-29,0,beauty,1616,mascara,0,98.81,0.22,0.0,,,west,46.0,m,desktop,7,,firefox,email,no
392,a,2022-02-03,0,toys,1901,action_figure,0,82.74,0.13,0.0,,,south,40.0,f,desktop,10,,other,paid,no
393,a,2022-02-24,0,books,1886,biography,0,33.84,0.07,0.0,,,north,51.0,f,tablet,4,,edge,organic,no
394,b,2022-01-01,0,toys,1161,board_game,0,34.49,0.19,0.0,,,south,37.0,f,desktop,10,,safari,email,no
395,a,2022-03-13,0,sports,1190,gym_bag,0,207.15,0.05,0.0,,,north,32.0,f,mobile,3,,firefox,organic,no
396,b,2022-03-28,1,electronics,1008,laptop,3,368.37,0.23,850.93,credit_card,same_day,south,50.0,m,mobile,24,yes,other,email,yes
397,b,2022-02-07,0,electronics,1059,headphones,0,454.6,0.01,0.0,,,north,70.0,m,tablet,9,,safari,email,no
398,a,2022-01-06,0,electronics,1892,smartphone,0,392.06,0.29,0.0,,,north,34.0,f,desktop,13,,edge,organic,no
399,b,2022-03-27,0,electronics,1816,headphones,0,645.54,0.02,0.0,,,south,37.0,m,desktop,1,,firefox,social,no
400,b,2022-01-25,1,books,1224,biography,3,9.87,0.17,24.58,paypal,express,central,30.0,f,tablet,15,no,other,social,yes
401,a,2022-03-23,0,home,1818,table,0,469.99,0.27,0.0,,,east,61.0,m,mobile,15,,safari,paid,no
402,b,2022-01-17,0,sports,1699,football,0,120.05,0.0,0.0,,,central,41.0,f,mobile,11,,firefox,paid,no
403,b,2022-03-02,1,fashhion,1581,t-shirt,2,59.41,0.15,101.0,credit_card,same_day,north,64.0,f,mobile,28,no,edge,organic,yes
404,b,2022-01-12,0,sports,1804,tennis_racket,0,164.07,0.11,0.0,,,south,54.0,m,mobile,10,,other,organic,no
405,a,2022-01-06,0,home,1286,lamp,0,174.65,0.17,0.0,,,south,24.0,m,tablet,25,,firefox,organic,no
406,b,2022-03-31,0,electronics,1993,laptop,0,627.92,0.07,0.0,,,south,25.0,f,desktop,7,,edge,social,no
407,a,2022-01-27,0,home,1168,chair,0,206.83,0.02,0.0,,,south,40.0,other,mobile,1,,edge,social,no
408,a,2022-01-08,0,beauty,1061,mascara,0,28.49,0.19,0.0,,,east,31.0,f,desktop,7,,safari,email,no
409,b,2022-03-24,0,beauty,1348,perfume,0,47.23,0.13,0.0,,,west,21.0,m,desktop,5,,edge,email,no
410,a,2022-03-06,0,books,1441,mystery,0,24.73,0.19,0.0,,,north,38.0,m,mobile,26,,edge,organic,no
411,a,2022-02-26,1,sports,1013,running_shoes,4,,0.06,143.56,bank_transfer,same_day,east,63.0,m,mobile,29,no,chrome,organic,yes
412,b,2022-02-09,0,sports,1163,gym_bag,0,238.07,0.1,0.0,,,central,27.0,m,mobile,29,,edge,paid,no
413,b,2022-01-14,0,fashhion,1419,sneakers,0,131.93,,0.0,,,west,39.0,f,desktop,23,,other,social,no
414,b,2022-02-04,0,books,1756,science_fiction,0,32.06,0.18,0.0,,,west,47.0,f,tablet,16,,firefox,organic,no
415,b,2022-02-17,0,fashhion,1846,jeans,0,118.29,0.11,0.0,,,south,47.0,m,mobile,28,,other,social,no
416,a,2022-03-25,0,beauty,1519,lipstick,0,92.64,0.08,0.0,,,east,33.0,m,desktop,25,,other,organic,no
417,a,2022-02-25,0,electronics,1665,headphones,0,947.72,0.08,0.0,,,central,28.0,m,desktop,8,,safari,email,no
418,a,2022-02-18,0,home,1547,lamp,0,53.86,0.05,0.0,,,south,39.0,f,mobile,22,,chrome,organic,no
419,b,2022-01-13,0,fashhion,1559,jeans,0,28.6,0.1,0.0,,,south,46.0,f,tablet,2,,chrome,email,no
420,b,2022-03-02,0,toys,1596,action_figure,0,23.19,0.06,0.0,,,north,42.0,f,mobile,8,,other,paid,no
421,b,2022-02-18,0,fashhion,1027,t-shirt,0,50.11,0.19,0.0,,,west,31.0,m,mobile,28,,firefox,paid,no
422,b,2022-02-15,0,electronics,1707,smartphone,0,344.96,0.17,0.0,,,central,31.0,f,tablet,14,,chrome,paid,no
423,a,2022-03-03,0,electronics,1445,smartphone,0,737.56,0.11,0.0,,,west,19.0,m,mobile,4,,chrome,organic,no
424,a,2022-01-08,0,sports,1207,gym_bag,0,154.06,0.1,0.0,,,east,30.0,m,mobile,24,,other,paid,no
425,a,2022-02-12,1,home,1469,table,4,496.3,0.07,1846.24,credit_card,same_day,north,,f,tablet,15,no,chrome,organic,yes
426,b,2022-01-20,0,electronics,1715,smartphone,0,381.51,0.16,0.0,,,south,,f,desktop,7,,safari,social,no
427,a,2022-03-31,0,books,1975,mystery,0,18.99,0.28,0.0,,,north,35.0,m,desktop,20,,other,email,no
428,b,2022-02-08,0,fashhion,1818,t-shirt,0,197.16,0.21,0.0,,,south,53.0,m,desktop,8,,chrome,social,no
429,a,2022-03-26,0,fashhion,1103,sneakers,0,169.72,0.22,0.0,,,north,38.0,m,desktop,27,,chrome,organic,no
430,a,2022-02-18,0,beauty,1741,lotion,0,75.77,0.25,0.0,,,south,70.0,m,desktop,11,,chrome,paid,no
431,a,2022-03-05,1,electronics,1425,headphones,2,643.68,0.11,1145.75,credit_card,standard,west,36.0,f,mobile,28,no,other,email,yes
432,b,2022-03-03,0,toys,1100,board_game,0,85.1,0.02,0.0,,,west,33.0,f,tablet,27,,firefox,paid,no
433,b,2022-02-23,0,sports,1540,running_shoes,0,159.86,0.19,0.0,,,west,45.0,m,desktop,2,,edge,social,no
434,a,2022-01-09,0,home,1638,sofa,0,142.71,0.06,0.0,,,west,21.0,m,tablet,9,,chrome,organic,no
435,a,2022-03-29,0,toys,1849,board_game,0,83.7,0.17,0.0,,,north,68.0,m,desktop,6,,edge,email,no
